"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"ITM00016061","TORINO BRIC CROCE, IT","1975-12-20","0.00",,"32","36","30"
"ITM00016061","TORINO BRIC CROCE, IT","1975-12-21",,,"33","39",
"ITM00016061","TORINO BRIC CROCE, IT","1975-12-22","0.00",,"38","46","32"
"ITM00016061","TORINO BRIC CROCE, IT","1975-12-23","0.00",,"45","52","41"
"ITM00016061","TORINO BRIC CROCE, IT","1975-12-24","0.00",,"40","46","37"
"ITM00016061","TORINO BRIC CROCE, IT","1975-12-25","0.00",,"42","48","34"
"ITM00016061","TORINO BRIC CROCE, IT","1975-12-26","0.00",,"42","48","39"
"ITM00016061","TORINO BRIC CROCE, IT","1975-12-27","0.00",,"53","61","41"
"ITM00016061","TORINO BRIC CROCE, IT","1975-12-28",,,"48","50",
"ITM00016061","TORINO BRIC CROCE, IT","1975-12-29","0.00",,"48","54","45"
"ITM00016061","TORINO BRIC CROCE, IT","1975-12-30","0.00",,"43","46","41"
"ITM00016061","TORINO BRIC CROCE, IT","1975-12-31","0.00",,"42","48","39"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-01","0.00",,"42","48","39"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-02","0.00",,"44","48","39"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-03","0.00",,"46","59","39"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-04","0.00",,"46",,"43"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-05","0.00",,"40","46",
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-06","0.00",,"43","50","39"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-07","0.00",,"48","55","43"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-08","0.00",,"36",,
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-09","0.00",,"50","59","32"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-10",,,"52","59",
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-11","0.00",,"53","61","46"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-12","0.00",,"55","61",
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-13","0.00",,"48","52","45"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-14","0.00",,"50","55","46"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-15","0.00",,"45",,"41"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-16","0.00",,"46",,"39"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-17","0.00",,"40","48","37"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-18","0.00",,"40","46",
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-19","0.00",,"36","43","32"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-20","0.00",,"42","48","36"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-21","0.00",,"49","57","37"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-22","0.00",,"50","55","46"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-23","0.00",,"52",,"48"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-24","0.00",,"42","48",
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-25","0.00",,"33","39","28"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-26","0.00",,"31","39","27"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-27","0.00",,"31","37","28"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-28","0.00",,"32","41","25"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-29","0.00",,"32","37","28"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-30","0.00",,"31",,"27"
"ITM00016061","TORINO BRIC CROCE, IT","1976-01-31","0.18","11.0","30","32","27"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-01","0.08","11.8","31","34","28"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-02","0.28","24.0","33","36","30"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-03","0.08","16.9","35","37","32"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-04","0.16","15.0","34",,
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-05","0.20","20.1","31","32","30"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-06","0.28","16.1","37","39","30"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-07",,"9.8","36",,
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-08","0.00","9.1","31",,
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-09","0.00","9.1","30","32","28"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-10","0.00","7.9","35","41","28"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-11","0.00","7.1","36","45","32"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-12","0.00","3.9","38","45","30"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-13",,"3.9","31",,"30"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-14","0.00","3.1","32","39","27"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-15",,"2.0","36","39",
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-16","0.71","1.2","37",,"34"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-17","0.17",,"38","41","36"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-18","0.03",,"35",,
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-19","0.02",,"37",,"32"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-20","0.00",,"38","41","36"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-21","0.00",,"43","48","37"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-22",,,"42",,"39"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-23","0.00",,"44","52","39"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-24","0.00",,"44","50","41"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-25","0.00",,"44","50","41"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-26","0.00",,"45","54",
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-27","0.00",,"53",,"46"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-28","0.00",,"52","57","48"
"ITM00016061","TORINO BRIC CROCE, IT","1976-02-29","0.00",,"52","59","48"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-01","0.00",,"52","57","48"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-02","0.00",,"50","57","45"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-03","0.00",,"48",,
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-04","0.02",,"39","43","36"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-05","0.08","1.2","35",,
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-06","0.02","2.0","25","28","25"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-07","0.00","2.0","27","30","25"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-08","0.05","3.1","26",,"23"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-09","0.00","1.2","31","41","25"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-10",,,"31",,"28"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-11","0.00",,"32","37","28"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-12","0.00",,"29","32","27"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-13",,"9.1","27","28",
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-14","0.16","15.0","34","45","27"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-15","0.00","5.1","43","50","37"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-16","0.00","1.2","40","43","39"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-17",,,"45",,"39"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-18","0.00",,"48","55","43"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-19","0.00",,"50","59","45"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-20","0.00",,"46","50",
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-21","0.00",,"41","46","36"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-22","0.02",,"30","32",
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-23","0.00",,"31","36","27"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-24",,,"41",,"32"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-25",,,"48","54",
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-26",,,"51","59",
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-27","0.00",,"53","63","45"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-28","0.00",,"50","55","46"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-29",,,"51","59",
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-30","0.00",,"56","66","48"
"ITM00016061","TORINO BRIC CROCE, IT","1976-03-31","0.00",,"59","66","54"
"ITM00016061","TORINO BRIC CROCE, IT","1976-04-01","0.00",,"58","66","52"
"ITM00016061","TORINO BRIC CROCE, IT","1976-04-02","0.00",,"57","64","50"
"ITM00016061","TORINO BRIC CROCE, IT","1976-04-03","0.00",,"57","66","48"
"ITM00016061","TORINO BRIC CROCE, IT","1976-04-04","0.00",,"49","52","46"
"ITM00016061","TORINO BRIC CROCE, IT","1976-04-05","0.08",,"53","61","46"
"ITM00016061","TORINO BRIC CROCE, IT","1976-04-06","0.12",,"50","54","48"
"ITM00016061","TORINO BRIC CROCE, IT","1976-04-07","0.00",,"54","63","48"
"ITM00016061","TORINO BRIC CROCE, IT","1976-04-08","0.13",,"47","55",
"ITM00016061","TORINO BRIC CROCE, IT","1976-04-09","0.00",,"44","54","37"
"ITM00016061","TORINO BRIC CROCE, IT","1976-04-10","0.00",,"48","55","39"
"ITM00016061","TORINO BRIC CROCE, IT","1976-04-11","0.00",,"46","54","43"
"ITM00016061","TORINO BRIC CROCE, IT","1976-04-12","0.00",,"49","59","41"
"ITM00016061","TORINO BRIC CROCE, IT","1976-04-13","0.00",,"53","61","46"
"ITM00016061","TORINO BRIC CROCE, IT","1976-04-14","0.04",,"54","63",
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-04","0.00",,"62","72","55"
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-05","0.00",,"62","70","54"
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-06","0.00",,"65","73","59"
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-07","0.00",,"68","75","63"
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-08",,,"65","73",
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-09","2.44",,"52","54",
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-10","0.04",,"56","64","48"
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-11","0.04",,"62","68","54"
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-12","0.04",,"63","73","57"
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-13",,,"56",,
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-14","0.00",,"57","64","48"
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-15","0.00",,"61",,"52"
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-16","0.00",,"63","72","55"
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-17","0.00",,"66","73","59"
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-18","0.00",,"68","77","61"
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-19","0.00",,"68","73","63"
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-20","0.00",,"61","70","57"
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-21","0.00",,"60","70","52"
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-22","0.00",,"61","68","54"
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-23","0.02",,"59","72","50"
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-24","0.00",,"60","70","54"
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-25","0.04",,"59","64",
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-26","0.08",,"59","64","55"
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-27","0.00",,"60","70","54"
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-28",,,"58","66",
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-29","0.00",,"62","68","55"
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-30","0.00",,"65","73","59"
"ITM00016061","TORINO BRIC CROCE, IT","1976-05-31","0.00",,"68","77","61"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-01","0.00",,"69","77","63"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-02","0.00",,"69","75","61"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-03","0.00",,"65",,"55"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-04","0.16",,"54",,"48"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-05","0.35",,"54","63","45"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-06","0.16",,"58","66","48"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-07","0.00",,"63","73",
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-08","0.00",,"69","75","61"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-09","0.00",,"72","77","64"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-10","0.00",,"73","81","64"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-11","0.00",,"70","81","63"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-12","0.00",,"69","79","61"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-13",,,"74","79",
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-14","0.00",,"76","86","66"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-15","0.04",,"71","77","64"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-16","0.00",,"73","81","66"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-17","0.00",,"61","64",
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-18","0.00",,"64","73","57"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-19",,,"68",,"61"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-20","0.00",,"70","79","63"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-21",,,"74","81",
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-22","0.02",,"71","81","66"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-23","0.00",,"72","81","68"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-24","0.16",,"69","77","59"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-25","0.00",,"72","79","64"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-26",,,"67","73",
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-27","0.00",,"70","77","64"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-28","0.00",,"62","73",
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-29","0.00",,"72","77","64"
"ITM00016061","TORINO BRIC CROCE, IT","1976-06-30","0.00",,"75","82","68"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-01",,,"75","82",
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-02","0.28",,"72","81","61"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-03",,,"72",,
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-04","0.00",,"72","79",
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-05","0.00",,"72","79","63"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-06","0.08",,"72","77","64"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-07","0.00",,"70","79","61"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-08",,,"69",,"61"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-09","0.00",,"74","82","66"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-10","0.00",,"77","82","68"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-11",,,"74",,"68"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-12","0.02",,"68","73","64"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-13","0.16",,"71","77","64"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-14","0.00",,"76","82","64"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-15",,,"69",,
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-16",,,"77","82",
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-17","0.59",,"74","82",
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-18","0.04",,"69","75","64"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-19","0.20",,"65","72","59"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-20",,,"72","79","63"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-21","0.24",,"70","79","64"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-22","0.47",,"61","68","59"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-23","0.00",,"63","72","57"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-24","0.00",,"69","77","63"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-25","0.04",,"67","72","63"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-26","0.00",,"64","73","59"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-27","0.02",,"63","72","55"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-28",,,"72",,"61"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-29","0.00",,"74",,"66"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-30","0.00",,"66","73","61"
"ITM00016061","TORINO BRIC CROCE, IT","1976-07-31","0.00",,"68","77","63"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-01","0.00",,"67","75","61"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-02","0.04",,"65",,"55"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-03","0.00",,"63","72","57"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-04","0.00",,"69","77","61"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-05","0.00",,"68","77","59"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-06","0.00",,"64","72","59"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-07","0.00",,"68","77","61"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-08","0.00",,"68","75","64"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-09","0.47",,"64","68","61"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-10",,,"60","63",
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-11","0.00",,"63","73","55"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-12","0.12",,"65","73","61"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-13","0.35",,"66","72","55"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-14","0.00",,"67","73","57"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-15","1.97",,"59",,
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-16","0.08",,"61","66","55"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-17","0.20",,"63","68","59"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-18","0.63",,"61","68","57"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-19","0.08",,"62","68","54"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-20","0.00",,"66","73",
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-21","0.00",,"67","73","61"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-22","0.00",,"57",,"55"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-23","0.00",,"62","68","55"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-24","0.00",,"64","72","57"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-25","0.00",,"65","72","59"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-26","0.00",,"65","73","59"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-27","0.00",,"66","73","61"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-28","0.02",,"56","57","54"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-29","9.45",,"58","59","55"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-30","0.12",,"63","68","55"
"ITM00016061","TORINO BRIC CROCE, IT","1976-08-31","0.08",,"60",,
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-01","1.54",,"56","64","52"
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-02","0.00",,"63","72","55"
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-03","0.24",,"54",,
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-04","0.24",,"59","66",
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-05","0.00",,"60","68","54"
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-06","0.00",,"60","70","54"
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-07","0.00",,"59","66","55"
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-08","0.00",,"61","70","55"
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-09","0.00",,"58","63",
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-10","0.08",,"54","63",
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-11","0.00",,"54","57","48"
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-12","0.43",,"52",,
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-13","0.75",,"54","55","52"
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-14",,,"56",,"52"
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-15","0.08",,"54","57","52"
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-16","0.00",,"54","63","48"
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-17","0.00",,"57","64",
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-18","0.00",,"58","64",
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-19","0.00",,"60","64","57"
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-20","0.00",,"62","68","57"
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-21","0.00",,"61","64","59"
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-22","0.00",,"57","59",
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-23","0.00",,"57","61","55"
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-24","0.00",,"57","61","55"
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-25","0.00",,"57","59","54"
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-26","0.00",,"58","59","55"
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-27","0.00",,"59","61","57"
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-28",,,"60","61",
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-29","0.32",,"60","61","59"
"ITM00016061","TORINO BRIC CROCE, IT","1976-09-30","0.63",,"59","61","57"
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-01","0.00",,"58","59","57"
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-02","0.28",,"56","57","54"
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-03","0.06",,"58",,"55"
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-04","0.08",,"56","57","54"
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-05","0.28",,"59",,"50"
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-06","0.00",,"60","64","57"
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-07","0.00",,"60","66","57"
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-08","0.00",,"62","66","59"
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-09","0.00",,"62","66","57"
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-10","0.00",,"62",,"59"
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-11","0.04",,"59",,
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-12","1.02",,"55","57","54"
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-13","0.16",,"52","55",
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-14","0.00",,"53","59","48"
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-15","0.04",,"54",,"48"
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-16",,,"46","50",
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-17","0.00",,"51","59","45"
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-18",,,"49","52",
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-19","0.20",,"47","54",
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-20","0.01",,"46","48","45"
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-21","0.00",,"50","59","45"
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-22","0.00",,"47","48","45"
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-23","0.00",,"48","54","45"
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-24","0.04",,"47","48","46"
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-25",,,"45","46",
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-26","0.98",,"47","48","45"
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-27","0.28",,"49","50",
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-28","0.63",,"46","48",
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-29","1.38",,"44","46",
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-30","0.43",,"47","48","43"
"ITM00016061","TORINO BRIC CROCE, IT","1976-10-31",,,"46",,"45"
"ITM00016061","TORINO BRIC CROCE, IT","1976-11-01","0.00",,"48","54","45"
"ITM00016061","TORINO BRIC CROCE, IT","1976-11-02","0.00",,"47","50","46"
"ITM00016061","TORINO BRIC CROCE, IT","1976-11-03","0.00",,"46","50","45"
"ITM00016061","TORINO BRIC CROCE, IT","1976-11-04","0.51",,"42","45",
"ITM00016061","TORINO BRIC CROCE, IT","1976-11-05","0.04",,"49","55","41"
